ProductID,ProductName,Category,Price
767,Laptop,Electronics,14074.02
768,Lego Set,Toys,20117.73
769,Tennis Racket,Sports,49962.41
770,Mixer Grinder,Home,37566.22
771,Doll,Toys,7030.69
772,NCERT Science,Books,22362.46
773,llDo,Toys,33446.94
774,Dining Table,Home,43059.56
775,Jeans,Clothing,28922.44
776,Smart Watch,Electronics,38245.59
777,Puzzle,Toys,6633.17
778,Non-stick Pan,Kitchen,32086.1
779,Car Toy,Toys,44880.75
780,TEL DV,Electronics,9835.2
781,Dumbbell,Sports,13327.82
782,Drawing Kit,Stationery,12487.34
783,Mathematics Book,,29398.59
784,NCERT Science,Books,16549.29
785,Mobile Phone,Electronics,15278.87
786,Yoga Mat,Sports,34065.73
787,Cricket Bat,Sports,17856.77
788,Water Bottle,Kitchen,45533.82
789,Competitive Guide,Books,28007.88
790,Bluetooth Speaker,,15438.35
791,Vacuum Cleaner,Home,5705.21
792,Sketch Book,Stationery,30735.61
793,NCERT Science,Books,43024.51
794,Pressure Cooker,Kitchen,9353.75
795,Football,Sports,18052.17
796,Mobile Phone,Electronics,9414.41
797,Football,Sports,24049.54
798,Puzzle,Toys,37472.09
799,Mixer Grinder,Home,37878.9
800,Mathematics Book,Books,9670.49
801,Women Saree,Clothing,12509.23
802,Smart Watch,Electronics,26468.62
803,Mixer Grinder,Home,30655.79
804,Yoga Mat,Sports,5020.5
805,Laptop,Electronics,31691.76
806,NCERT Science,Books,24979.9
807,Sofa Set,Home,16869.69
808,Action Figure,Toys,80.23
809,Mixer Grinder,Home,44187.26
810,Drawing Kit,Stationery,17245.59
811,Knife Set,Kitchen,41494.29
812,Jeans,,43775.37
813,Action Figure,Toys,28816.23
814,neKe Stfi,Kitchen,37979.93
815,Cricket Bat,Sports,10822.03
816,Knife Set,Kitchen,3246.9
817,Men Kurta,Clothing,6941.46
818,Jacket,Clothing,5027.43
819,Laptop,,47259.78
820,Jeans,Clothing,5918.48
821,Jeans,Clothing,40701.49
822,Vacuum Cleaner,Home,26563.91
823,Competitive Guide,Books,16843.21
824,Mobile Phone,Electronics,39464.15
825,Water Bottle,Kitchen,21298.41
826,Mathematics Book,,27505.21
827,T-Shirt,Clothing,19137.78
828,Knife Set,Kitchen,1309.96
829,Women Saree,Clothing,289.32
830,Smart Watch,Electronics,13712.6
831,Football,Sports,46417.03
832,Puzzle,Toys,9871.12
833,Story Book,Books,7189.57
834,bbelmDul,Sports,46402.51
835,Mobile Phone,Electronics,32444.47
836,Vacuum Cleaner,,27318.42
837,Lunch Box,Kitchen,32674.08
838,Dining Table,Home,25479.77
839,Laptop,Electronics,41049.51
840,Women Saree,Clothing,7549.1
841,Smart Watch,Electronics,5143.54
842,Men Kurta,Clothing,14400.71
843,Yoga Mat,,9769.97
844,Puzzle,Toys,3847.17
845,Fiction Novel,Books,25522.74
846,Ceiling Fan,Home,8893.53
847,Jeans,Clothing,28059.99
848,Water Bottle,Kitchen,6122.69
849,Puzzle,Toys,40328.21
850,Doll,Toys,49430.53
851,Cricket Bat,Sports,742.65
852,Notebook,Stationery,22223.02
853,Jacket,Clothing,1422.26
854,Vacuum Cleaner,Home,27732.04
855,Puzzle,,7696.97
856,Cricket Bat,Sports,9042.52
857,Dumbbell,Sports,1397.49
858,Women Saree,Clothing,45921.41
859,Doll,Toys,3944.71
860,Competitive Guide,Books,21569.83
861,Sofa Set,Home,24108.09
862,Smart Watch,Electronics,47483.75
863,Dumbbell,Sports,45080.95
864,Action Figure,Toys,21420.2
865,Cricket Bat,,35826.43
866,Non-stick Pan,Kitchen,38194.99
867,Dining Table,Home,49191.36
868,Lego Set,Toys,2090.96
869,Water Bottle,Kitchen,36125.79
870,Men Kurta,Clothing,49583.03
871,Puzzle,,30034.88
872,Knife Set,Kitchen,13625.28
873,Action Figure,Toys,891.3
874,Yoga Mat,Sports,26717.49
875,Vacuum Cleaner,Home,46199.33
876,Drawing Kit,Stationery,26451.35
877,Football,Sports,32255.78
878,Water Bottle,,32074.52
879,Jacket,Clothing,20960.89
880,Competitive Guide,Books,1597.17
881,Smart Watch,Electronics,14004.74
882,Ceiling Fan,Home,8531.02
883,Football,Sports,661.1
884,LED TV,Electronics,25924.05
885,Football,Sports,11719.45
886,Lego Set,Toys,34843.47
887,Cricket Bat,Sports,2543.86
888,Bluetooth Speaker,Electronics,1253.1
889, rierxdGnMeir,Home,42792.01
890,Women Saree,Clothing,40009.91
891,Puzzle,Toys,36894.12
892,Dumbbell,Sports,44618.14
893,Mathematics Book,Books,21085.73
894,Sofa Set,Home,11606.85
895,Doll,Toys,45691.23
896,Lunch Box,Kitchen,27695.69
897,Dumbbell,Sports,29357.4
898,T-Shirt,Clothing,19106.6
899,Jeans,Clothing,18391.92
900,mDlbuble,Sports,7011.3
901,Story Book,Books,33688.75
902,Lego Set,Toys,28916.35
903,Dining Table,Home,13200.87
904,Car Toy,Toys,24092.3
905,Pressure Cooker,Kitchen,12351.29
906,Cricket Bat,Sports,41276.05
907,Notebook,Stationery,28055.36
908,Cricket Bat,Sports,13277.95
909,Smart Watch,Electronics,904.82
910,Women Saree,Clothing,25022.66
911,Tennis Racket,Sports,36887.85
912,Dumbbell,Sports,23820.08
913,Competitive Guide,Books,42802.32
914,Jeans,Clothing,33882.28
915,Laptop,Electronics,23936.94
916,Knife Set,Kitchen,4792.63
917,Jacket,Clothing,37291.47
918,Story Book,Books,694.44
919,sCrk Preoroeues,Kitchen,17914.67
920,Lego Set,Toys,16099.44
921,Markers,Stationery,6304.3
922,Football,Sports,28381.63
923,Markers,Stationery,19766.68
924,Smart Watch,Electronics,9485.34
925,Cricket Bat,Sports,16881.35
926,Cricket Bat,Sports,3648.46
927,Cricket Bat,Sports,35260.54
928,Non-stick Pan,Kitchen,30892.07
929,Story Book,Books,38359.65
930,Yoga Mat,Sports,25774.53
931,T-Shirt,Clothing,4828.78
932,serro uPerCsoke,Kitchen,34766.52
933,Cricket Bat,Sports,22690.62
934,Action Figure,Toys,22079.26
935,Competitive Guide,Books,49596.81
936,Water Bottle,Kitchen,3060.39
937,LED TV,Electronics,22880.81
938,Men Kurta,Clothing,10007.71
939,Mathematics Book,Books,2854.73
940,Bluetooth Speaker,Electronics,11486.43
941,Sketch Book,Stationery,38586.09
942,Notebook,Stationery,20854.22
943,Sofa Set,Home,33166.24
944,Mixer Grinder,Home,19147.54
945,Knife Set,Kitchen,212.87
946,Ceiling Fan,Home,4975.61
947,Lego Set,Toys,11004.12
948,T-Shirt,Clothing,37858.84
949,Car Toy,Toys,2757.87
950,Puzzle,Toys,17781.45
951,Tennis Racket,Sports,46296.04
952,Car Toy,Toys,25820.57
953,Markers,Stationery,18959.54
954,Jacket,,40572.02
955,Bluetooth Speaker,Electronics,35374.83
956,Sofa Set,Home,45711.93
957,Pressure Cooker,Kitchen,41310.75
958,Men Kurta,Clothing,2288.71
959,Lunch Box,Kitchen,14861.5
960,Sketch Book,Stationery,36503.18
961,NCERT Science,Books,26782.84
962,Sofa Set,Home,16005.11
963,Knife Set,Kitchen,49631.05
964,Mathematics Book,Books,20678.2
965,Laptop,Electronics,29268.64
966,Non-stick Pan,Kitchen,21386.43
967,Knife Set,Kitchen,41759.39
968,Football,Sports,49625.57
969,Pen Set,Stationery,35332.87
970,Non-stick Pan,,37537.88
971,Yoga Mat,Sports,9457.24
972,Water Bottle,Kitchen,30843.02
973,Yoga Mat,Sports,11220.67
974,Sketch Book,Stationery,30108.01
975,Mobile Phone,Electronics,23248.89
976,Dumbbell,Sports,11880.12
977,Laptop,Electronics,26123.9
978,Notebook,Stationery,49458.91
979,Jacket,Clothing,42822.99
980,Pen Set,Stationery,30483.67
981,Fiction Novel,Books,33251.98
982,Notebook,Stationery,48300.28
983,Tennis Racket,Sports,31171.61
984,T-Shirt,Clothing,39838.94
985,Mobile Phone,Electronics,24044.57
986,Tennis Racket,Sports,49686.66
987,Smart Watch,Electronics,2870.47
988,Non-stick Pan,Kitchen,897.5
989,Tennis Racket,Sports,7696.62
990,Smart Watch,Electronics,22884.14
991,Puzzle,Toys,34242.87
992,Jeans,Clothing,1134.68
993,Mobile Phone,Electronics,46294.01
994,Fiction Novel,Books,44983.61
995,Water Bottle,Kitchen,12133.51
996, FgCnelaiin,Home,21108.01
997,Men Kurta,Clothing,29627.76
998,Sketch Book,Stationery,37549.14
999,Competitive Guide,Books,16057.83
1000,Pen Set,Stationery,5690.57
1001,Mathematics Book,Books,40296.16
1002,Cricket Bat,Sports,4236.61
1003,Football,Sports,49560.43
1004,Ceiling Fan,Home,35676.14
1005,Drawing Kit,Stationery,48454.45
1006,Fiction Novel,Books,33060.26
1007,Non-stick Pan,Kitchen,1684.77
1008,rsMeark,Stationery,7304.63
1009,Bluetooth Speaker,Electronics,17331.07
1010,Sketch Book,Stationery,29736.2
1011,LED TV,Electronics,25413.39
1012,T-Shirt,Clothing,518.71
1013,Vacuum Cleaner,Home,39597.71
1014,Markers,Stationery,23440.05
1015,T-Shirt,Clothing,42266.08
1016,Jacket,Clothing,41159.53
1017,NCERT Science,Books,40405.23
1018,Pressure Cooker,Kitchen,26888.57
1019,Action Figure,Toys,9986.78
1020,Dumbbell,Sports,32340.16
1021,Football,Sports,39087.43
1022,Pen Set,Stationery,34463.58
1023,Jeans,Clothing,29684.57
1024,Ceiling Fan,Home,39561.91
1025,Jeans,Clothing,16036.81
1026,Puzzle,Toys,31805.28
1027,Cricket Bat,Sports,27500.29
1028,Competitive Guide,,10136.66
1029,Jacket,Clothing,49114.59
1030,Yoga Mat,Sports,7316.87
1031,Competitive Guide,Books,26611.43
1032,Yoga Mat,Sports,37803.62
1033,Smart Watch,Electronics,48400.92
1034,Fiction Novel,Books,9944.72
1035,Ceiling Fan,Home,38106.54
1036,Bluetooth Speaker,Electronics,30384.06
1037,Knife Set,Kitchen,47081.13
1038,Tennis Racket,Sports,22058.48
1039,T-Shirt,Clothing,45994.03
1040,Mobile Phone,Electronics,47489.13
1041,Mobile Phone,Electronics,27307.21
1042,Lego Set,Toys,40363.84
1043,Jeans,Clothing,43181.2
1044,Smart Watch,Electronics,33690.83
1045,Water Bottle,Kitchen,48291.63
1046,Competitive Guide,Books,38400.03
1047,eet nSP,Stationery,39783.4
1048,tovetie pidumeCGi,Books,8146.75
1049,Drawing Kit,Stationery,29082.08
1050,Markers,Stationery,30334.29
1051,Action Figure,Toys,22965.83
1052,Water Bottle,Kitchen,23501.85
1053,Competitive Guide,Books,39658.81
1054,Sketch Book,Stationery,16614.53
1055,Competitive Guide,Books,42766.05
1056,Fiction Novel,Books,15456.65
1057,Smart Watch,Electronics,25624.54
1058,Sofa Set,Home,41245.26
1059,Dining Table,Home,34481.2
1060,Mobile Phone,Electronics,23914.34
1061,Sofa Set,Home,12995.66
1062,Vacuum Cleaner,Home,21914.79
1063,Yoga Mat,Sports,8209.01
1064,Lego Set,Toys,13774.19
1065,ehnlPobio eM,Electronics,43858.52
1066,Markers,Stationery,20311.9
1067,Action Figure,Toys,27356.11
1068,Women Saree,Clothing,38381.91
1069,Jeans,Clothing,45181.9
1070,Dining Table,Home,37880.66
1071,T-Shirt,Clothing,46577.79
1072,Car Toy,Toys,19326.55
1073,Knife Set,Kitchen,29605.71
1074,Men Kurta,Clothing,19642.49
1075,Smart Watch,Electronics,35572.91
1076,Car Toy,Toys,48052.36
1077,Puzzle,Toys,9775.32
1078,Markers,Stationery,14178.46
1079,Vacuum Cleaner,Home,12752.95
1080,m rnaaeuVcuCle,Home,49165.83
1081,Story Book,Books,41893.0
1082,Water Bottle,Kitchen,48627.64
1083,Water Bottle,Kitchen,44226.86
1084,Jeans,Clothing,1529.59
1085,nderiGM xerri,,33988.87
1086,Markers,Stationery,11782.65
1087,Fiction Novel,Books,47888.97
1088,Laptop,Electronics,46681.15
1089,lttBkoeoSearphu e,Electronics,14150.66
1090,Smart Watch,Electronics,16810.05
1091,Lego Set,Toys,44774.43
1092,Smart Watch,,1117.56
1093,Competitive Guide,Books,30096.33
1094,Pressure Cooker,Kitchen,19736.9
1095,tMgY aao,Sports,7472.45
1096,Water Bottle,Kitchen,45693.13
1097,Men Kurta,Clothing,37032.55
1098,Mathematics Book,Books,17377.67
1099,Mathematics Book,Books,33682.21
1100,Car Toy,Toys,5511.79
1101,Car Toy,Toys,43381.21
1102,cCi NcRSeTneE,Books,32744.1
1103,Ceiling Fan,Home,49266.52
1104,Laptop,,15829.8
1105,LED TV,Electronics,21376.7
1106,Lego Set,Toys,25241.82
1107,Dumbbell,,46583.23
1108,Mixer Grinder,Home,175.63
1109,Notebook,Stationery,5573.72
1110,Knife Set,Kitchen,49619.06
1111,Notebook,,40455.42
1112,Non-stick Pan,Kitchen,16796.6
1113,hBomtoteskaMica ,Books,48929.21
1114,Tennis Racket,Sports,24637.15
1115,NCERT Science,Books,21902.14
1116,Vacuum Cleaner,Home,31691.38
1117,Pen Set,Stationery,39672.84
1118,LED TV,Electronics,21339.74
1119,BateeSerhuolk opt,Electronics,40377.93
1120,Drawing Kit,Stationery,31025.64
1121,Ceiling Fan,Home,7992.55
1122,Ceiling Fan,Home,33852.08
1123,Ceiling Fan,Home,4011.12
1124,Vacuum Cleaner,Home,48592.26
1125,Story Book,Books,10800.5
1126,T-Shirt,Clothing,11768.68
1127,LED TV,Electronics,16745.86
1128,Men Kurta,Clothing,23106.11
1129,Lego Set,Toys,5916.04
1130,Non-stick Pan,Kitchen,39551.01
1131,Mobile Phone,,5831.47
1132,Cricket Bat,Sports,46395.26
1133,Football,Sports,38420.51
1134,Jeans,Clothing,46387.86
1135,Bluetooth Speaker,Electronics,43317.41
1136,LED TV,Electronics,43886.17
1137,Knife Set,Kitchen,26951.51
1138,Mobile Phone,Electronics,18416.26
1139,LED TV,Electronics,10282.46
1140,Markers,Stationery,8561.33
1141, TyaCor,Toys,3833.37
1142,Smart Watch,Electronics,4335.68
1143,Competitive Guide,Books,49516.06
1144,Pen Set,Stationery,32494.91
1145,Ceiling Fan,Home,26863.1
1146,Drawing Kit,Stationery,36241.23
1147,NCERT Science,Books,40914.88
1148,Pressure Cooker,Kitchen,22125.37
1149,Men Kurta,Clothing,8820.83
1150,Doll,Toys,34444.62
1151,Tennis Racket,Sports,43957.93
1152,Dining Table,Home,19993.04
1153,Drawing Kit,Stationery,31368.27
1154,Drawing Kit,Stationery,41389.08
1155,Doll,Toys,22697.16
1156,Pen Set,Stationery,27998.55
1157,Notebook,Stationery,21646.52
1158,Pressure Cooker,Kitchen,1813.54
1159,Water Bottle,Kitchen,36466.53
1160,LED TV,Electronics,37735.93
1161,Mobile Phone,Electronics,19139.49
1162,Dumbbell,Sports,47177.61
1163,Football,Sports,44439.45
1164,NCERT Science,Books,46518.05
1165,Story Book,Books,9951.37
1166,Non-stick Pan,Kitchen,21355.61
1167,T-Shirt,Clothing,31277.08
1168,Competitive Guide,Books,34335.63
1169,oLatpp,Electronics,32617.81
1170,Lego Set,Toys,45741.83
1171,fentKSei ,Kitchen,24991.25
1172,Mathematics Book,Books,10273.4
1173,Sketch Book,Stationery,45255.54
1174,NCERT Science,Books,46896.35
1175,Sofa Set,Home,11340.7
1176,Sofa Set,Home,28146.25
1177,Action Figure,Toys,5234.36
1178,Sketch Book,Stationery,25111.54
1179,Mobile Phone,Electronics,827.34
1180,Sketch Book,Stationery,3678.87
1181,Mobile Phone,Electronics,462.56
1182,T-Shirt,Clothing,23808.66
1183,Knife Set,Kitchen,13749.41
1184,Mobile Phone,Electronics,32825.15
1185,Cricket Bat,Sports,27117.26
1186,Markers,Stationery,26696.74
1187,Fiction Novel,Books,2143.91
1188,Bluetooth Speaker,Electronics,24194.18
1189,T-Shirt,Clothing,21011.2
1190,Non-stick Pan,,44918.48
1191,T-Shirt,Clothing,6690.62
1192,Water Bottle,Kitchen,22392.62
1193,NCERT Science,Books,33358.54
1194,Story Book,Books,6727.63
1195,Lunch Box,Kitchen,37750.78
1196,T-Shirt,Clothing,35664.2
1197,Women Saree,Clothing,48242.12
1198,Story Book,Books,44487.07
1199,Mixer Grinder,Home,6597.26
1200,Cricket Bat,Sports,16214.09
1201,Laptop,Electronics,41846.87
1202,Sofa Set,Home,30608.33
1203,Laptop,Electronics,36130.38
1204,Markers,Stationery,37058.39
1205,Car Toy,Toys,418.17
1206,Markers,Stationery,20162.64
1207,Mixer Grinder,Home,7679.71
1208,rMaksre,Stationery,30317.0
1209,Mobile Phone,Electronics,5593.76
1210,Drawing Kit,Stationery,10924.89
1211,Tennis Racket,Sports,19289.14
1212,NCERT Science,Books,37089.88
1213,Mixer Grinder,Home,23873.21
1214,Yoga Mat,Sports,39510.31
1215,Smart Watch,Electronics,43125.96
1216,Football,Sports,34222.06
1217,Dumbbell,Sports,46504.83
1218,Dumbbell,Sports,49550.45
1219,Dining Table,Home,14760.99
1220,Non-stick Pan,Kitchen,1905.45
1221,tookyS Bro,Books,8462.86
1222,LED TV,Electronics,33854.4
1223,Mixer Grinder,Home,21170.5
1224,T-Shirt,,36261.0
1225,Mixer Grinder,Home,40480.61
1226,Women Saree,Clothing,34770.33
1227,Football,Sports,7631.04
1228,Action Figure,,27067.99
1229,Puzzle,Toys,47517.95
1230,csint-N koPan,Kitchen,39172.56
1231,Women Saree,Clothing,13285.75
1232,Mixer Grinder,Home,14645.83
1233,Drawing Kit,Stationery,34121.86
1234,Tennis Racket,Sports,12610.51
1235,Smart Watch,Electronics,8606.66
1236,Women Saree,Clothing,22048.83
1237,Puzzle,Toys,212.47
1238,Tirt-hS,,22979.4
1239,Action Figure,Toys,21012.8
1240,Fiction Novel,Books,18819.57
1241,Drawing Kit,Stationery,9833.88
1242,Pressure Cooker,Kitchen,4578.93
1243,Sketch Book,Stationery,11141.01
1244,Sofa Set,Home,29899.12
1245, WeBlttrtaeo,Kitchen,20765.4
1246,Women Saree,,34469.32
1247,Doll,Toys,8488.19
1248,Jeans,,13784.14
1249,Knife Set,Kitchen,38357.85
1250,Dining Table,Home,15017.54
1251,Mixer Grinder,Home,6961.49
1252,Vacuum Cleaner,,11988.17
1253,Competitive Guide,Books,14393.39
1254,Yoga Mat,Sports,45390.79
1255,Vacuum Cleaner,Home,15699.5
1256,eeo LSgt,Toys,46007.49
1257,Cricket Bat,Sports,43699.52
1258,LED TV,Electronics,4928.64
1259,t rWoBleaett,Kitchen,24037.98
1260,Laptop,Electronics,28096.44
1261,Pressure Cooker,Kitchen,24083.63
1262,Puzzle,Toys,43315.28
1263,Car Toy,Toys,29011.17
1264,Cricket Bat,Sports,39842.89
1265,Men Kurta,Clothing,42166.73
1266,Mathematics Book,Books,38736.03
1267,LED TV,Electronics,39646.67
1268,Mobile Phone,Electronics,25029.32
1269,Non-stick Pan,Kitchen,29932.27
1270,Puzzle,Toys,34562.21
1271,Sofa Set,Home,30251.61
1272,Competitive Guide,Books,11922.79
1273,Lego Set,Toys,12171.89
1274,Drawing Kit,Stationery,43556.22
1275,T-Shirt,Clothing,24917.99
1276,Fiction Novel,Books,36352.33
1277,Jeans,Clothing,27883.01
1278,Bluetooth Speaker,Electronics,37832.32
1279,Co ryTa,Toys,27942.42
1280,Car Toy,Toys,25118.81
1281,Competitive Guide,Books,8257.94
1282,Mobile Phone,Electronics,3099.47
1283,Pen Set,Stationery,10948.4
1284,LED TV,Electronics,9148.78
1285,T-Shirt,Clothing,29209.88
1286,Sofa Set,Home,44282.92
1287,Yoga Mat,Sports,6066.5
1288,Yoga Mat,,46270.66
1289,Mixer Grinder,Home,20196.4
1290,Action Figure,Toys,7384.24
1291,Yoga Mat,Sports,49671.4
1292,Dining Table,Home,15373.7
1293,Doll,Toys,40832.16
1294,Lunch Box,Kitchen,44301.2
1295,Competitive Guide,Books,18020.99
1296,Tennis Racket,Sports,17942.35
1297,Action Figure,Toys,4755.93
1298,Knife Set,Kitchen,5039.23
1299,Dining Table,Home,25806.36
1300,caketJ,Clothing,14553.54
1301,Pen Set,Stationery,44913.76
1302,NCERT Science,Books,39414.88
1303,Ceiling Fan,Home,15724.56
1304,Pen Set,Stationery,14151.51
1305,Smart Watch,Electronics,12834.17
1306,Tennis Racket,,38369.23
1307,Ceiling Fan,Home,21647.81
1308,Sofa Set,Home,27596.81
1309,Markers,Stationery,39554.12
1310,Competitive Guide,,15391.7
1311,Action Figure,Toys,46652.06
1312,NCERT Science,,43566.01
1313,T-Shirt,Clothing,42927.16
1314,Story Book,Books,39489.1
1315,Drawing Kit,Stationery,42143.11
1316,Men Kurta,Clothing,24246.76
1317,Women Saree,Clothing,41259.1
1318,Mobile Phone,Electronics,27125.81
1319,Sketch Book,Stationery,49659.42
1320,Dumbbell,Sports,29089.86
1321,Dumbbell,Sports,47847.44
1322,Competitive Guide,Books,24122.48
1323,NCERT Science,Books,10791.87
1324,LED TV,Electronics,6149.62
1325,Puzzle,Toys,41498.32
1326,Lego Set,Toys,5295.71
1327,Lego Set,Toys,45552.9
1328,Puzzle,Toys,37749.69
1329,Markers,,43965.68
1330,LED TV,Electronics,38518.92
1331,Car Toy,Toys,27959.62
1332,T-Shirt,Clothing,38301.45
1333,Dining Table,Home,7548.59
1334,Lego Set,Toys,47124.46
1335,Competitive Guide,Books,44747.35
1336,Lego Set,Toys,39446.12
1337,LED TV,Electronics,16202.44
1338,Lunch Box,Kitchen,9925.22
1339,LED TV,Electronics,47168.39
1340,Mobile Phone,Electronics,7265.6
1341,Cricket Bat,Sports,2503.65
1342,Lunch Box,Kitchen,13469.45
1343,Action Figure,Toys,22127.58
1344,Jeans,Clothing,32927.02
1345,Sofa Set,Home,5602.63
1346,Knife Set,,15030.1
1347,Non-stick Pan,Kitchen,17665.07
1348,Doll,Toys,34326.91
1349,Non-stick Pan,Kitchen,9645.35
1350,Water Bottle,Kitchen,35117.8
1351,Pen Set,,23584.03
1352,Dumbbell,Sports,8117.74
1353,Competitive Guide,Books,33749.11
1354,Competitive Guide,Books,34308.39
1355,Cricket Bat,Sports,45130.29
1356,Non-stick Pan,Kitchen,14560.76
1357,Mobile Phone,Electronics,7709.41
1358,Sketch Book,Stationery,16952.9
1359,Fiction Novel,Books,42294.67
1360,LED TV,Electronics,23159.09
1361,Mobile Phone,Electronics,6353.69
1362,Doll,Toys,2115.47
1363,Action Figure,Toys,25087.71
1364,Notebook,,19957.99
1365,Women Saree,Clothing,27902.4
1366,Dumbbell,Sports,4878.7
1367,Jeans,Clothing,7724.97
1368,Men Kurta,Clothing,35067.24
1369,Sketch Book,Stationery,16876.17
1370,Smart Watch,Electronics,4363.13
1371,Lunch Box,Kitchen,39244.09
1372,Lunch Box,Kitchen,1790.09
1373,Pen Set,Stationery,38026.4
1374,Puzzle,Toys,23136.95
1375,NCERT Science,Books,12329.4
1376,Puzzle,Toys,43349.54
1377,Cricket Bat,Sports,34315.05
1378,Pen Set,Stationery,16397.63
1379, ibneaTginDl,Home,8468.11
1380,Doll,,18443.14
1381,Lego Set,Toys,22919.02
1382,Yoga Mat,Sports,33278.91
1383,Notebook,Stationery,42005.81
1384,NCERT Science,,1456.55
1385,Vacuum Cleaner,,8887.61
1386,Markers,Stationery,48420.03
1387,Dumbbell,Sports,14990.69
1388,T-Shirt,Clothing,15880.18
1389,Dumbbell,Sports,31450.64
1390,Markers,Stationery,17787.01
1391,Competitive Guide,Books,35703.17
1392,Doll,Toys,32354.92
1393,T-Shirt,Clothing,28573.66
1394,Jacket,Clothing,18040.94
1395,NCERT Science,Books,39550.39
1396,Tennis Racket,Sports,31801.34
1397,Mathematics Book,Books,3645.81
1398,Jacket,Clothing,3702.3
1399,Water Bottle,Kitchen,21949.32
1400,Lunch Box,Kitchen,33127.58
1401,T-Shirt,Clothing,46062.63
1402,Non-stick Pan,Kitchen,49862.32
1403,Puzzle,,43193.39
1404,Dumbbell,Sports,2237.23
1405,Cricket Bat,Sports,42303.88
1406,Markers,,33604.87
1407,Non-stick Pan,Kitchen,3665.85
1408,Fiction Novel,Books,49368.07
1409,Bluetooth Speaker,Electronics,39800.45
1410,Non-stick Pan,Kitchen,8349.91
1411,Laptop,Electronics,20627.7
1412,Football,Sports,26359.85
1413,Mobile Phone,Electronics,22288.66
1414,Tennis Racket,Sports,30393.45
1415,Water Bottle,Kitchen,46277.41
1416,Sketch Book,Stationery,31820.08
1417,Notebook,Stationery,18722.86
1418,Markers,Stationery,28150.33
1419,Vacuum Cleaner,Home,26725.39
1420,Yoga Mat,Sports,33294.53
1421,Mixer Grinder,Home,34016.99
1422,Football,Sports,626.21
1423,Notebook,Stationery,35933.99
1424,Action Figure,Toys,11765.6
1425,Smart Watch,Electronics,36177.98
1426,NCERT Science,Books,45713.17
1427,Markers,Stationery,9211.38
1428,aer mneSWeo,Clothing,31803.36
1429,Story Book,,15521.74
1430,Yoga Mat,Sports,24107.14
1431,Laptop,Electronics,10751.94
1432,Mixer Grinder,Home,41573.15
1433,Drawing Kit,Stationery,26850.25
1434,Mixer Grinder,Home,35658.43
1435,Mobile Phone,Electronics,44835.65
1436,Notebook,Stationery,26671.56
1437,Doll,Toys,12816.91
1438,Action Figure,Toys,26321.23
1439,Doll,Toys,19974.85
1440,Notebook,,43445.5
1441,Tennis Racket,Sports,7133.51
1442,T-Shirt,Clothing,43102.39
1443,Laptop,Electronics,19024.82
1444,Lego Set,Toys,32620.9
1445,Dumbbell,Sports,21411.27
1446,Mobile Phone,Electronics,9449.02
1447,Car Toy,Toys,39696.51
1448,Bluetooth Speaker,Electronics,35832.14
1449,Sofa Set,Home,49192.39
1450,Doll,Toys,26610.74
1451,Lunch Box,Kitchen,3045.61
1452,Bluetooth Speaker,Electronics,2729.94
1453,Dining Table,Home,25810.65
1454,Bluetooth Speaker,Electronics,6000.65
1455,Drawing Kit,Stationery,13990.27
1456,Doll,Toys,42174.28
1457,yoTraC ,Toys,7314.34
1458,Water Bottle,Kitchen,49954.74
1459,Ceiling Fan,Home,28313.05
1460,Mixer Grinder,Home,1458.97
1461,Men Kurta,Clothing,29134.61
1462,Puzzle,Toys,39628.32
1463,Vacuum Cleaner,Home,49659.48
1464,Smart Watch,Electronics,633.27
1465,mlulbDeb,Sports,8046.06
1466, DebiianlgnT,Home,11950.61
1467,Vacuum Cleaner,Home,21208.99
1468,Competitive Guide,Books,38226.33
1469,Markers,Stationery,37758.17
1470,Jeans,Clothing,49421.29
1471,Laptop,Electronics,15063.89
1472,Knife Set,Kitchen,5153.39
1473,LED TV,Electronics,27686.72
1474,gArFnceti uoi,Toys,49746.56
1475,Puzzle,Toys,12344.65
1476,Competitive Guide,Books,35480.24
1477,Smart Watch,Electronics,49953.34
1478,bmbDulle,Sports,31110.53
1479,Drawing Kit,Stationery,10653.7
1480,Mixer Grinder,Home,43715.39
1481,Markers,Stationery,636.69
1482,Puzzle,Toys,9308.39
1483,Jacket,Clothing,17314.9
1484,ksrraMe,Stationery,29334.04
1485,Laptop,Electronics,10946.07
1486,Ceiling Fan,Home,28260.49
1487,Drawing Kit,Stationery,26613.51
1488,Notebook,Stationery,47019.24
1489,NCERT Science,Books,7016.72
1490,Doll,Toys,9070.32
1491,Bluetooth Speaker,Electronics,22977.74
1492,Yoga Mat,Sports,42513.93
1493,Notebook,Stationery,16944.88
1494,Smart Watch,Electronics,40823.34
1495,Smart Watch,Electronics,8232.02
1496,Markers,Stationery,10051.3
1497,Competitive Guide,Books,26586.02
1498,Drawing Kit,Stationery,17388.57
1499,Mixer Grinder,Home,42850.61
1500,Notebook,Stationery,19162.86
1501,Mathematics Book,Books,22742.83
1502,Story Book,Books,41012.65
1503,Smart Watch,Electronics,31127.17
1504,Knife Set,Kitchen,23936.31
1505,LED TV,Electronics,37688.61
1506,Mixer Grinder,Home,48499.3
1507,Puzzle,Toys,39865.25
1508,Action Figure,Toys,10243.13
1509,Sketch Book,Stationery,440.11
1510,Pen Set,Stationery,39587.93
